id,type,title,latitude,longitude,address,description
21884,SUBD,Blyth Woodville,-34.98731506,138.612744,,Private subdivision.  Exact location not establsihed.
22410,SCHL,Woodville High School,-34.87438492,138.53921501,,School opened in 1915.
22412,RANG,Forreston Range,-34.78763944,138.89682064,,
22578,SCHL,Gilles Plains Primary School,-34.86020625,138.65037655,,School opened in 1909.
22579,HILL,Hack Hill,-35.12800625,138.79541381,,Name altered in 1942.
22580,RESV,Newland Park,-34.93327598,138.66586552,,
22162,BLDG,Malwood,-34.95635542,138.6279547,,"11 Frew Steet, Fullarton."
22163,BLDG,Earl of Leicester Hotel,-34.9480153,138.61336466,,"85 Leicester Street, Parkside."
22165,GRDN,War Memorial Gardens,-34.95310519,138.60566449,,"Unley Road, Unley."
22168,SUBD,Fremanton,-34.92257481,138.55589441,,Location is approximate only.
22438,SCHL,Elizabeth East Primary School,-34.72661734,138.67591905,,School opened in 1959.
22441,GLLY,Blood and Thunder Gully,-34.7380802,138.93849195,,
22599,SUB,Glynde,-34.89767604,138.65134594,,Approved by Nomenclature Committee as subdivision name 24/7/1925 & 22/1/1926.
22603,SCHL,Morphett Vale Town School,-35.12869311,138.51752053,,Name change approved by Geog Names Board on 27/2/1976.
22604,SUB,Ridgehaven,-34.82290707,138.70332779,,"Originally a private subdivision of Section 1576.  Boundaries established in 1959 by agreement between DC Tea Tree Gully, Postmaster General and the Nomenclature Committee. Proposal by Postmaster General in 1962 to alter the boundaries not proceeded with"
22171,SUB,Blair Athol,-34.86106563,138.59537589,,"Originally a private subdivision.  World Book states that this name is Celtic for a plain cleared of trees, and takes its name from the home of the Magarey family.  A W Reed states that Blair Athol in Queensland was named after a parish in Scotland in th"
22177,LOCB,Yattalunga,-34.68160906,138.80594131,,Originally proposed by Council but not proceeded with as a suburb as the area was in the hills face zone.  Suburb created in 1991 using different boundaries than originally proposed.
22449,HMSD,Willow Bend,-34.78599956,138.90644079,,
22450,HMSD,Oakbank,-34.99193774,138.85380677,,
22451,RESV,Stan Watson Reserve,-34.87923539,138.58383546,,
22452,HMSD,The Castle,-34.94225707,138.76787657,,
22453,STRM,Wether Station Creek,-34.98860739,138.82109644,,Incorrectly shown as Wether Station Creek on 1:50 000 Mapsheet - 3rd Edition.
22455,RSTA,Marion Road Tram Stop,-34.96878066,138.55338787,,
22456,SCHL,Taikurrendi Children and Family Centre,-35.1389926,138.47766989,,Kaurna word 'taikurrendi' means 'to mix together' and reflects the ideal of the new centre of bringing together the whole of the community. Located on the grounds of the Christies Beach Primary School.  Extensive consultation was undertaken with the Kaur
22196,HMSD,Tranquil Vista,-34.84509742,138.91604241,,"Location as advised by Dept of Environment, Water & Natural Resources, Mapping Unit via e-mail dated 21/9/2012."
22459,SUBD,East Glenelg Extension,-34.98879415,138.53284304,,Private subdivision.
22460,BLDG,Goodwood Orphanage,-34.95765497,138.58921422,,"181 Goodwood Road, Millswood"
22461,BLDG,Rogart,-34.96061503,138.59551424,,"4 Malcolm Street, Millswood."
22462,BLDG,Convent of Mercy,-34.9466954,138.62102477,,"112/114 Glen Osmond Road, Parkside."
22463,BLDG,Mornington,-34.95333517,138.60461447,,"10 Thomas Street, Unley."
22635,SUB,College Park,-34.91222558,138.61823531,,On account of its proximity to St. Peters College.  Proposal to add Hackney to College Park not approved by Geog Names Board in 1971.  Portion taken and added to Gilberton in 1993.
21955,HMSD,Watershade,-34.6481799,138.86413254,,Change of name advised verbally on 24/7/2000 by the current owners.
22217,SUBD,Mirreen,-34.99265452,138.56814339,,Private subdivision.  Location is approximate only.
22483,RESV,Wadmore Park,-34.8795567,138.70089682,,"W R Wadmore was the former Mayor, City of Campbelltown."
22489,BLDG,Cowandilla Post Office,-34.93387474,138.55574422,,Name altered to agree with the name of the suburb in which the post office is located.  Location is approximate only to the centre of the relevant Suburb.
22490,BLDG,Bedford Industries,-34.99376479,138.59220366,,
22636,SUB,Paradise,-34.87299645,138.67468662,,Originally a private subdivision of Section 335. Mr. Ind owned portion of land now in the suburb.  Post Office on Section 334.  Proposal to add portion of Newton and portion of Athelstone not proceeded with due to strong opposition from the residents.
22638,SUB,Blackwood,-35.02402484,138.6131834,,The first recorded use of this name in the area was when Robert Burfield was granted a publicans licence in 1869 for the Blackwood Inn (now The Belair Hotel). The name Blackwood was apparently derived from the tree Blackwood (Acacia Melanoxylon) or Peppe
22644,BLDG,Uley Chapel,-34.69677841,138.75585047,,Old site.
22645,SUB,Aldgate,-35.01718628,138.73766498,,Originally a private subdivision of section 92.  Otto Hawkins was an early settler in the area.  Suburb boundaries altered in December 1985.  Portion of Mylor added in July 2002.  Portion excluded and added to Heathfield in August 2002.  Portion excluded
21963,SCHL,Virginia Primary School,-34.66647635,138.55553862,,School opened in 1876.
21972,HMSD,Jerilderie,-34.74394814,138.75688971,,
22221,SUBD,Croydon Estate,-34.88752501,138.55460498,,Private subdivision of sections 274 & 387.  Name approved as a subdivision name by Nomenclature Committee 20/11/1925
22224,SUBD,Clairville,-34.83655451,138.48237498,,Private subdivision
22494,HILL,Rathjen Hill,-34.80153999,138.95292108,,
22495,HMSD,Arran,-34.97096681,138.76016601,,
22501,SUBD,Croydonville,-34.88304513,138.56282515,,Private subdivision
22505,HILL,Gawler Town Hill,-34.66767872,138.7685911,,
22507,RESV,Walkerville Recreation Ground,-34.89574562,138.61369553,,
22508,SUB,Walkley Heights,-34.84163619,138.63527668,,Named by Dept. of Environment and Planning.
25714,SUBD,Norwood Park,-34.91801583,138.64371552,,
25852,HILL,Brown Hill Trig,-34.98627532,138.63586429,,Name confirmed by the Geodetic Section of Land Services Group 21/8/2007.
25854,SUBD,Finchley Park,-34.90288621,138.66949607,,Private subdivision.  Location is approximate only.
25178,SUBD,West Beach Extension,-34.94259416,138.50835352,,"Private subdivision of sections 228/9.  Name West Beach adopted as a suburb name within the CC Henley & Grange in 1945 following consensus between council, Nomenclature Committee and other government agencies.  Gazettel was deferred until a more opportun"
25181,RESV,West Beach Recreation Reserve,-34.95455412,138.51179337,,Portion removed by altering western boundary of the suburb of Adelaide Airport to the realignment of Tapleys Hill Road.
25439,SUBD,Glenunga Gardens Extension,-34.95368565,138.64707496,,Private subdivision.  Officially included in St Georges on 20/2/1941
25440,SUBD,Frewville Estate,-34.9484255,138.63135487,,
25443,RESV,John F Kennedy Memorial Garden,-34.91733582,138.64289552,,
25444,RESV,Romalo Reserve,-34.91994621,138.6790259,,
25445,SUBD,Mount Osmond Heights,-34.9655057,138.6579049,,Name shown in letter from Postmaster-General's Department cited from Real Estate Institute Property Sales List 1970 pages 66 & 68.    Location is approximate only.
25446,RESV,Glyde Street Reserve,-34.92041583,138.64528549,,
25447,SUBD,Dunnfield,-34.87850956,138.95592985,,Private subdivision.
25450,HMSD,Woorilla,-34.79425695,138.67729795,,
25453,SUBD,Whidby,-34.84592441,138.47839477,,Private subdivision
25870,SUBD,Glandore West,-34.96061467,138.56420388,,Private subdivision of Sections 53 & 133.  Name approved as a subdivision name by Nomenclature Committee on 5/6/1925.
25880,HILL,Clay Hill,-34.79156796,138.76620904,,
25205,BLDG,Sturt South Post Office,-35.02765413,138.55273263,,Name altered as from 4/2/1985.  Location is approximate only.
25465,RESV,Ashley Avenue Reserve,-34.95920554,138.6408448,,
25466,RESV,Linden Avenue Reserve,-34.94068577,138.65073522,,
25910,HMSD,Tudorbrooke,-34.68779875,138.78146092,,
25911,FLAT,Rowland Flat,-34.57529111,138.93470456,,Possessive 's' deleted - vide Government gazettee 5/12/1940.
25919,SLP,Shephards Hill,-35.02597451,138.58535304,,
25922,SUBD,Grassmere,-34.95432472,138.56493399,,"Private subdivision of sections 52 & 53.  Name approved by the nomenclature committee as a subdivision name on 14/5/1926.  Originally proposed by DC West Torrens as a suburb name, but subsequently incorporated in Kurralta Park."
25923,SUBD,St Michaels,-34.92179591,138.65291556,,Apostrophe deleted. Location approximate.  Private subdivision now incorporated into Kensington Park.
25926,SUBD,Ellenville,-34.94132484,138.56860425,,Private subdivision.
25927,SUBD,Hazelwood,-34.94074583,138.65594528,,
25217,RESV,Harris Reserve,-34.93308591,138.65907545,,
25218,SCHL,Abbottoirs Primary School,-34.83462597,138.61128651,,Name changed to more suitalbe one.
25221,RESV,Alan E Cousin Reserve,-34.94102596,138.66823542,,
25222,RESV,Philps Reserve,-34.93324577,138.6472353,,
25225,RESV,Short Crescent Reserve,-34.95190579,138.65869513,,
25226,RESV,Queens Lane Reserve,-34.96126555,138.64248478,,
25490,HMSD,Malabar Ranch,-34.62846797,138.6805707,,
25492,RESV,McKenna Street Reserve,-34.92065591,138.65278558,,
25944,HMSD,Chetwynd,-34.8117283,138.8076092,,
25945,MINE,Balhannah Mines,-34.98363722,138.80309631,,
25951,HMSD,Ivanhoe,-34.74937943,138.87572102,,
26046,HMSD,Parting Tree,-35.22179497,138.7324915,,
26049,RESV,Patawalonga Golf Course,-34.9576841,138.51133331,,
26054,SUBD,Boskenna,-34.92587589,138.65389551,,Private subdivision now incorporated into Kensington Park.
26055,SUBD,West Underdale,-34.92326468,138.54451427,,Private subdivision.
26056,SUBD,Woodley Park,-34.96045561,138.64743486,,Location approximate.
25239,HMSD,Weona,-35.18700343,138.57756026,,
25243,?,Tandarnya,-34.93013525,138.59855479,,Native name for the site of the City of Adelaide. Also spelt as Tandanyer.
25495,RESV,Wattle Park Reserve,-34.92469618,138.67853581,,
25496,RESV,Bradman Park,-34.9184859,138.65019558,,
25506,MSHT,Adelaide Mapsheet,-34.75124801,138.7489095,,Name for 1:100 000 Mapsheet 6628.
25511,SUBD,Hatherley,-34.96049506,138.59840428,,Private subdivision of sections 223/4 & 236/7.  Location is approximate only.
25954,SCHL,Munno Para Primary School,-34.67088792,138.69865022,,Name approved by Geog Names Board.  School opened in 1979
25955,SUBD,Largs Bay Estate,-34.81851471,138.49067537,,"Private subdivision of sections 1068/9, 1126/7, 159, 1071 & 1116/8"
26088,TRIG,Port Gawler Mound,-34.68434535,138.47498739,,
26094,HMSD,Noonomah,-35.1205361,138.77737372,,
25526,BLDG,Unley Police Station,-34.9531952,138.6069245,,"81 Edmund Avenue, Unley."
25978,RESV,Austral Avenue Reserve,-34.94103566,138.64153511,,
25979,SUBD,Whiteville,-34.850055,138.53305534,,Private subdivision
25982,RESV,Moorcroft Court Reserve,-34.93448592,138.66108545,,
25983,RESV,Main Street Reserve,-34.94423539,138.6194348,,
25984,RESV,Chambers Gully Reserve,-34.95198598,138.67559533,,
26113,ROCK,The Gun Emplacement,-34.84229719,138.72470772,,Name approved by Surveyor-General on 17/1/1997.
26123,SUBD,Hastings,-35.01460388,138.5234825,,Private subdivision
26124,CP,Tatachilla Lutheran Youth Camp,-35.22336253,138.51769894,,
26125,SCHL,Seaford Preschool,-35.17702229,138.47115918,,"Name changed to Seaford K-7 - A Birth to Year 7 by Department of Education & Children's Service in 2004 to better reflect the ""array of services available' and includes the former Seaford Primary School."
25274,SCHL,Parafield School,-34.78894674,138.65591779,,Located in salisbury east.  Name approved by Geog Names Board on 5/3/1971.  Location is approximate only.
25276,RESV,Davenport Olive Plantation,-34.9515157,138.65097505,,
25277,GRDN,Attunga Gardens,-34.92916569,138.63737526,,
25279,RESV,Conyngham Street Reserve,-34.94258555,138.63265498,,
25280,RESV,Ferguson Park,-34.93217605,138.6710056,,
25281,SUBD,Knoxville,-34.94444556,138.63405496,,"The land was subdivided by the father of N.A. Knox and named after a place in America owned by the same family.  Added to Glenside 20/2/1940.  Name originally proposed by the City of Burnside as a suburb name, but subsequently discarded in favour of Glen"
25538,RESV,Austral Park,-34.94309568,138.64442511,,
25540,SUB,Winston,-34.67825762,138.67537983,,"The original development was proposed as Churchill, than Winston due to the creation of the town of this name in Victoria."
25541,RESV,Brae Road Reserve,-34.95450559,138.6426749,,
25543,BLDG,Blackwood Post Office,-35.02241487,138.61488345,,
25544,MINE,Hahndorf Mines,-35.03916692,138.80631542,,
26002,SUBD,Fulham Estate,-34.91053443,138.51529414,,Private subdivision
26003,RSTA,Bridgewater Railway Station,-35.00982657,138.75989536,,23 1/2 miles south of Adelaide.
26058,SUBD,Galway Gardens,-34.94732479,138.56706413,,
26059,SUBD,Corryton,-34.91566604,138.66184577,,"Originally proposed by the City of Burnside as a suburb name, but eventually incorporated into Kensington Gardens."
26060,SUBD,Fulham Park,-34.92856428,138.5122538,,Private subdivision.  Location approximate.
26061,SUBD,Grosvenor Park,-34.95599462,138.55664387,,Private subdivision.
26062,SUBD,Knightsbridge,-34.93401586,138.65530539,,Now portions of Hazelwood Park and Leabrook.
26067,LOOK,Kookaburra Rock Lookout,-34.90590677,138.70496002,,"Co-ordinates supplied by DENR 31/5/2011 (290435E, 6135151N)."
25298,SUB,West Beach,-34.94642413,138.50856346,,"Originally a private subdivision of sections 227/9.  Name adopted as a suburb name within the Town of Henley & Grange in 1945 following consensus between Council, Nomenclature Committee and other government agencies.  Gazettal was deferred until a more o"
25555,SUBD,Da Costa Park,-34.98504406,138.52299299,,Private subdivision.
26006,BLDG,Lourdes Valley Hostel,-34.96477548,138.63848468,,18 Cross Road Myrtle Bank
26010,CAVE,Max Cave,-35.24706179,138.46556793,,Name commonly used by geologists and palaeontologists-approved by Geographical Names Board as a recorded name on 7/2/1978. Possessive 's' deleted.
26011,BLDG,Parnanga Recreation Centre,-35.11880264,138.47023014,,
26012,HMSD,Craigburn,-35.04534467,138.61037301,,
26013,RLWY,Lonsdale-Adelaide Railway,-35.0596334,138.50532154,,
26014,SCHL,Colonel Light Gardens Primary School,-34.98841484,138.59412377,,School opened in 1927.
26015,WOOD,Wotton Scrub,-34.98766683,138.77073586,,Name recorded when area excluded from the operations of the Mining Act.
26016,RESV,Barns Reserve,-34.85283682,138.69755722,,
26017,SUBD,Burnside South,-34.94088588,138.66112534,,Private subdivision of Section 269.
26023,BLDG,Novar Gardens Post Office,-34.96714431,138.53531343,,"Located at the Novar Gardens Newsagency, Shop 5, 122 Morphett Road, Novar Gardens, to commence operations as from 20/9/1993-vide letter dated 6/8/1993 in DL.1313/1990"
26096,SCHL,Kildare College,-34.85787648,138.67000682,,
26097,TRIG,Cattle Company Station Trig,-35.063797,138.82648525,,
26098,HILL,Rifle Hill,-34.78493921,138.87435042,,
26099,SUBD,North Woodside Extension,-34.9381484,138.88368801,,Private subdivision.
26103,SUBD,Lockleys Estate,-34.92385462,138.5398442,,Now portions of Underdale and Lockleys. Location approximate.
26104,RSTA,Anzac Highway Railway Station,-34.94278498,138.58142438,,Proposal in 1989 to alter name to Anzac Highway Railway Station not approved by Geographical Names Board in 1989.
26106,SUBD,Ashford South,-34.95026484,138.57323416,,
26107,SUBD,West Hilton,-34.93022475,138.55470427,,Private subdivision
26112,HMSD,Steepacres,-34.7631881,138.76372948,,
25582,HMSD,Kanga Heights,-35.19037426,138.65231108,,
25043,SUB,Banksia Park,-34.81116747,138.73279832,,"Boundaries established in 1965 by agreement between DC Tea Tree Gully, Postmaster General and the Nomenclature Committee.  Portion of Tea Tree Gully added in 1968 by agreement between DC Tea Tree Gully, Postmaster General and the Nomenclature Committee."
25044,SUB,Surrey Downs,-34.80021729,138.71070825,,"Originally a private subdivision of Sections 2129.  Boundaries established in 1966 by agreement between DC Tea Tree Gully, Postmaster General and the Nomenclature Committee."
25330,SUBD,Weeroopa,-34.93701464,138.54851409,,Name change. Name approved as a subdivision name by the Nonenclature Committee on 26/2/1926 but originally proposed as Glossop. Name meaning recorded as crested parakeet.  Added to Brooklyn Park.
25331,SUBD,Brooklyn Park Extension,-34.93024451,138.53336402,,
25332,SUBD,Eastwood Extension,-34.9435254,138.61982481,,location approximate.
25588,HMSD,Milton Bank,-34.6939489,138.79809101,,
25590,RESV,Matilda Street Reserve,-34.94555542,138.62245481,,
25592,RESV,Brock Reserve,-34.9524858,138.65976513,,
25593,RESV,Woodley Wine Reserve,-34.96184559,138.64651482,,
25594,RESV,Ifould Reserve,-34.94540595,138.66946536,,
25595,RESV,Simpson Reserve,-34.93491585,138.65527537,,
25596,SCHL,Sandy Creek School,-34.61113971,138.82757271,,
25732,RSTA,Wayville Railway Station,-34.94867507,138.59313441,,1 mile south.  Presumed to be on the tramway.
25743,SUBD,Hemington West,-34.92194496,138.56891457,,Private subdivision.  Location is approximate only.
25746,SUBD,Twickenham,-34.94226462,138.54941401,,Private subdivision.  Location is approximate only.
25606,LOOK,Second Falls Lookout,-34.91000654,138.70817876,,"Co-ordinates supplied by DENR 31/5/2011 (290740E, 6134703N)."
25608,RESV,Willowbridge Reserve,-34.93834599,138.66941548,,
25610,RESV,Langman Recreation Reserve,-34.94393589,138.66367532,,
25611,RESV,Michael Perry Botanic Reserve,-34.93939601,138.67174549,,
25612,SCHL,Oakbank Area School,-34.99022753,138.83474657,,school opened in 1949
25618,FTRY,Stonyfell Winery,-34.9359661,138.67786562,,
25620,RESV,Anare Plantation,-34.77341751,138.71654875,,Named by City of Tea Tree Gully on either 14/09/2004 or 30/11/2004.
25758,BRDG,Evans Bridge,-35.06393629,138.76373451,,Name not approved by Geographical Names Advisory Committee in 1998 and Biggs Flat Bridge approved instead as the latter name will be more easliy reconnised by the general community.
25760,SUB,Flinders,-35.02496432,138.56763285,,Proposal by Flinders University to alter the name of Bedford Park not proceeded with.
25072,SUBD,West Adelaide,-34.92696491,138.56691447,,Private subdivision.  Location is approximate only.
25074,HMSD,Werrey,-35.1544745,138.65470171,,
25076,BLDG,Hindmarsh West Post Office,-34.90764497,138.56193473,,Name altered in 1967 to agree with the name of the suburb in which the port office is located.  Location is approximate only to the centre of the suburb.
25631,SCHL,Elizabeth Special School,-34.71149739,138.67207925,,
25777,SUBD,Seaforth,-34.87785554,138.59645563,,Private subdivision
25781,HMSD,Alunga,-34.68782863,138.77087079,,
25782,HMSD,Ishiyama,-34.71193893,138.81090087,,
25096,SUBD,Meldreth Park,-34.92776465,138.54438419,,Private subdivision.  For name change vide Government Gazette 23/7/1942.
25097,SUBD,Bideville,-34.95915462,138.55877384,,
25098,SUBD,North Richmond,-34.93973472,138.55661414,,Private subdivision of Sections 94 & 95.  Name approved as a subdivision name by the Noemnclature Committee on 26/6/1925.
25101,SUB,Redwood Park,-34.81324716,138.70632798,,"Originally a private subdivision of Section 1591.  Boundaries established in 1959 by agreement between DC Tea Tree Gully, Postmaster General and the Nomenclature Committee.  Proposal by Postmaster General in 1962 to alter the boundaries not proceeded wit"
25368,SUBD,Dudley Park,-34.8841454,138.58782542,,Decision made on 18/9/1944 by City of Prospect to adopt this name as a suburb name.  Decision latter reversed by City of Prospect and the area proposed as Dudley Park added to Prospect.
25371,HMSD,Broadacres,-35.29325282,138.58210852,,
25372,SCHL,East Marden Primary School,-34.88405613,138.65209618,,School opened in 1968.
25373,SCHL,Western Teachers College,-34.91831497,138.56764462,,
25374,SUBD,Glandore West Extension,-34.95855473,138.56795396,,Private subdivision
25375,SUBD,Glenunga Central,-34.95665552,138.6371348,,Location approximate.
25376,RSTA,Korro Railway Station,-35.16343286,138.51441991,,Located on the Willunga Railway Line.
25382,SUBD,Bullington,-34.93024451,138.53336402,,Location approximate.
25383,SUBD,Penrhyn,-34.93866463,138.54843406,,
25384,SUBD,Hilton Estate,-34.94132484,138.56860425,,Location approximate.
25385,SUBD,White Park,-34.9300444,138.52351391,,Private subdivision of Sections 219 & 2027
25652,SUBD,Morphett Heights,-35.12493333,138.53456079,,Once proposed for suburb name for area  east of Morphett Vale.   Unsure if this proposal relates to the eastern portion of Morphett vale or the adjoining suburbs.  Location is approximate only.
25653,SUBD,Moana Heights,-35.21579208,138.47406856,,Proposed to be used for a suburb name.
25654,RESV,Effie Ferguson Reserve,-34.93114601,138.66675557,,
25657,HMSD,Pine View,-35.23067434,138.68200075,,
25785,GLLY,Goods Gully,-34.74508914,138.84688075,,
25790,SUBD,Plympton Park West,-34.97002443,138.54804353,,Private subdivision.   Location is approximate only.
25107,SUBD,New Birkenhead,-34.83144472,138.49851525,,Private subdivision
25392,FTRY,Gumeracha Sewerage Treatment Work,-34.82084906,138.8801799,,
25393,RES,Thorndon Park Reservoir,-34.87627655,138.6861167,,"Former reservoir site constructed in 1857, holding 142,000,000 gallons.  Name approved by Geographical Names Board in 1985."
25394,HMSD,Anembo,-34.78712038,138.98042164,,
25395,SCHL,St Josephs Primary School,-34.89184615,138.65813612,,
25397,RESV,Botany Plantation,-34.78748731,138.7060084,,Named by City of Tea Tree Gully on either 14/09/2004 or 30/11/2004.
25659,HMSD,Amery,-35.18034326,138.55871015,,
25662,HMSD,Montnessing Park,-34.85206983,138.9655704,,
25674,SUB,Elizabeth,-34.72141728,138.66757903,,Incorrectly declared in Government Gazette 24/11/1955  as a Government Town.
25809,SUB,Outer Harbor,-34.77483505,138.49681616,,Originally a private subdivision of Section 855.  Name formally submitted by City of Port Adelaide at council meeting held on 10 May 1945.  Suburb name formally adopted by Nomenclature Committee in 1951.  Portion renamed to North Haven.  Alteration to th
25131,SUBD,Hillcrest Gardens,-34.86248619,138.64651647,,Private subdivision of Sections 499/500
25132,SUBD,Glanville West,-34.85413441,138.48315469,,Private subdivision
25134,BLDG,Biggs Flat Post Office,-35.06749635,138.77142454,,
25135,PIER,McLaren Wharf,-34.84396469,138.50204508,,David McLaren was the commercial manager of the SA Company.  Name altered to Number 2 and Number 3 Wharf.  McLaren Wharf reinstated.
25136,SCHL,Flaxmill Primary School,-35.12869311,138.51752053,,Name change approved by Geographical Names Board on 27/2/1976
25137,RESV,Bellevue Heights Reserve,-35.02683449,138.58417301,,
25677,SUBD,Woodley,-34.9604356,138.64633484,,"Name originally proposed by the City of Burnside as a suburb name, but subsequently named as Glen Osmond."
25678,SUBD,Tusmore Gardens,-34.93795577,138.64916525,,
25679,SUBD,Haldon Gardens,-34.91869596,138.65573565,,Originally proposed by the City of Burnside as a suburb name but evetually incorporated in the suburb of Kensington Park.
25680,BLDG,Eastwood Community Centre,-34.94552541,138.6215848,,
25688,HMSD,Copperfields,-34.74337985,138.90946152,,
25827,SUBD,Steventon,-34.82265734,138.72715807,,Name shown in letter from Postmaster-General's Department cited from Real Estate Institute Property Sales List 1970 pages 66 & 68.
25828,SUBD,South Richmond,-34.94695468,138.55694402,,"Private subdivision of sections 50, 90, 141, 177 & 190.  Name approved as a subdivision name by the Nomenclature Committee on 21/5/1975."
25148,HMSD,Kirkliston,-34.99334722,138.8080862,,
25149,TRIG,New Glenelg Trig,-34.96491403,138.50932316,,
25150,HMSD,Seasue Park,-34.79743041,138.98881157,,
25152,HILL,Piguning Hill,-34.62633098,138.9493639,,"Locality referred to in the reports of Johann Menge, 1837-1851-vide DL.2055/1982.  May refer to Barossa Peak or Pewsey Vale Peak.  Location is approximate only to the vicinity of the features shown."
25437,SUBD,Monreith Estate,-34.93774564,138.63822512,,
25438,SUBD,Corryton Extension,-34.91878601,138.6601157,,Private subdivision incorporated into Kensington Gardens.
25703,RESV,Miller Reserve,-34.94755572,138.6499851,,
25704,BPTH,Patrick Jonkers Veloway,-35.05119854,138.54739793,,
25832,BLDG,Glenside Post Office,-34.94109565,138.64034509,,
24640,CP,Aldinga Holiday Park,-35.2993514,138.46030699,,
24654,GLLY,Kangaroo Gully,-34.68610014,138.90548241,,
24655,?,Kooraka,-34.80463488,138.49774568,,Presumed to be a railway station-vide RC.1205/1920. Located near Taparoo.  Location is approximate only.
24803,GRDN,Constable Hyde Memorial Garden,-34.92962582,138.64955539,,
24804,RESV,Ware Reserve,-34.96305555,138.64343477,,
24805,RESV,Waterfall Terrace Reserve,-34.94184588,138.66176533,,
24807,RESV,Gardiner Reserve,-34.92728608,138.67138569,,
24808,BLDG,Baker Gully Post Office,-35.13834435,138.63233172,,Location is approximate only.
24809,RESV,Russell Avenue Memorial Reserve,-34.94181589,138.66219534,,
24810,RESV,Hubbe Court Reserve,-34.93509596,138.66457548,,Note that there is an accent of double dots over the 'u'.
24811,RESV,Warland Reserve,-34.94007594,138.66553541,,
24812,RESV,Prescott Terrace Plantation,-34.92949562,138.63119518,,
24093,RES,Warren Reservoir,-34.7043402,138.92092229,,Name approved by Geographical Names Board.
24102,PIER,Wharf No 10,-34.84224474,138.50592516,,
24103,LOCB,Woodside,-34.9530882,138.87423765,,Originally a private subdivision of Section 5030.  Boundaries created in February 1997 for long established for name.  Portion within DC Mount Barker added in November 2003.
24362,SCHL,Thebarton High School,-34.9190149,138.56147454,,School opened in 1925.
24371,PARK,Waterfall Gully Recreation Park,-34.9716959,138.67968505,,Verbal confirmation in 1998 from Senior Ranger Bob Gooch that the park was incorporated into Cleland Conservation Park around the 1960's.  No extent established.
24847,DAM,Whispering Wall,-34.6467497,138.84515234,,
24116,HMSD,Carawatha,-35.20596318,138.5653798,,
24121,GLLY,Scrubby Gully,-35.05343511,138.65355338,,
24122,RESV,Adelaide Aquatic Centre,-34.90224532,138.58971514,,
24124,HILL,Three Sugarloaves,-34.87323701,138.72500721,,
24125,HMSD,Windsor,-34.8682661,138.64103631,,
24383,ROCK,Lizard Rock,-34.68063932,138.82862159,,
24384,HMSD,Lynlands,-34.61267042,138.89155344,,
24385,HMSD,Lizean,-34.55993026,138.84996381,,
24387,SUB,Novar Gardens,-34.96704427,138.53150339,,Originally a private subdivision of Section 171.
24853,SUBD,Edwardstown Estate,-34.97099465,138.56757375,,Private subdivision.  Location is approximate only.
24873,RSTA,Rowland Flat Railway Station,-34.58904096,138.92773425,,38 1/2 miles north
24885,SUBD,Mount Lofty Park,-34.9941562,138.71789513,,Private subdivision.
24886,LOCU,Stringybark,-34.89958786,138.81549784,,Now incorporated into the bounded locality of Montacute.
24887,HMSD,The Elms,-34.83077019,138.986391,,
24391,RESV,Penfold Park,-34.91932624,138.68122593,,
24393,RESV,Magill Stone Mine,-34.92691623,138.68451585,,
24394,SUBD,Fountain Valley,-35.08041376,138.5487017,,Name shown in letter from Postmaster-General's Department cited from Real Estate Institute Property Sales List 1970 Pages 66 & 68.
24395,RESV,Pepper Street Reserve,-34.91831616,138.67352586,,
24396,SUBD,Carisbrooke Estate,-34.76018703,138.66633838,,Private subdivision.  Name shown in letter from Postmaster-General's Department cited from Real Estate Institute Property Sales List 1970 pages 66 & 68.  Location is approximate only the the centre of the relevant suburb.  Now incorporated into the subur
24397,GRDN,Chelsea Theatre Garden,-34.92716585,138.65057544,,
24398,RESV,Hewitt Avenue Reserve,-34.93023552,138.62311507,,
24969,SUBD,Dunrobin Park,-35.00487406,138.53357278,,Private subdivision of Sections 179/180.  Name approved as a subdivision name by Nomenclature Committee on 17/4/1925.
24973,RESV,Wells Memorial Reserve,-34.95576449,138.54558374,,
24897,MINE,Comet Mine,-35.04297667,138.78604512,,
24898,SUBD,Berkeley,-35.00487398,138.52692271,,Private subdivision of Sections 209 & 178.
24899,HMSD,Popplewell,-35.22339323,138.57978967,,
24900,RESV,Aqueduct Plantation,-34.85927699,138.71606734,,
24901,HMSD,Old Hillyfields,-35.15983509,138.70990227,,
24902,SCHL,Underdale College of Advanced Education,-34.91775472,138.54490436,,"Now the University of South Australia, Underdale Campus."
24147,SCHL,Seaford Primary School,-35.17702229,138.47115918,,"School opened in 1973.  Name change approved by Geographical Names Board in August 1977.  Name changed to Seaford K-7 - A Birth to Year 7 by the Minister for Education 20/10/ 2004 to better reflect the ""array of services available' which includes the Sea"
24148,BLDG,Strathmont Centre,-34.85084624,138.64410663,,
24149,HOSP,Hutt Street Hospital,-34.93137537,138.6104749,,
24150,GLLY,Black Gully,-34.93662632,138.69737584,,Name as shown on the Friends of Black Hill and Morialta Inc map without consultation with the Geographical Names Advisory Committee.  The name is unlikely to be approved as a geographical name.
24412,STRM,Mack Creek,-34.69041881,138.78818096,,Possessive 's' deleted.  Extent of creek not clear.
24416,RESV,Salisbury North Oval,-34.75353668,138.63121808,,
24417,RESV,University of Adelaide Sport Field,-34.91641536,138.60138505,,
